Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
codyandrews@hotmail.com,"63010 Reyes Creek Apt. 569
West Catherinetown, MN 67491-6816",Indigo,33.43222518124742,13.384759914224347,37.15946108680813,4.016610294489526,594.6608350903025
bhill@pierce-kane.info,"3324 Branch Squares Suite 221
Riddleton, OK 34594",RoyalBlue,33.748457188328295,14.37771171010963,35.809264950792645,3.7623697638338824,627.2732609116171
sharon82@saunders.info,"873 Clay Flats Apt. 810
Lake Kyle, GU 48782",DarkGreen,31.49508520217131,12.523166111515225,39.657403418128126,3.680913811340441,491.6018961829208
kellydeborah@chan.biz,"354 Sanchez Wall Suite 884
Juliabury, VI 39735",DarkTurquoise,33.45883049056262,13.364175197354603,37.95637555140543,2.765415876533985,510.6676764506706
dvasquez@wiley.com,"967 Chloe Springs Suite 554
Lake Ashley, GA 03230",HoneyDew,32.698208156456495,11.034726117808171,34.748503548598855,2.636946234990683,387.2989599446787
bonnie69@lin.biz,"PSC 2734, Box 5255
APO AA 98456-7482",Brown,31.870461595144253,11.768365288060561,37.231754385432126,3.229634778875132,430.5335116420158
awatkins@yahoo.com,"Unit 6538 Box 8980
DPO AP 09026-4941",Aqua,32.71712674157091,12.411336147960066,37.372361957577745,4.410260237681785,544.8503796017858
gomezalicia@hotmail.com,"506 Allison Cove Apt. 766
Weeksstad, AS 71308",MediumSpringGreen,32.30796015001598,12.477835741566741,36.692825083265106,3.470947995206277,490.92059518227455
connerjoseph@gmail.com,"981 David Square
New Jacquelinetown, AK 66018-4092",Turquoise,34.63387215469583,11.32544477237898,35.46366173728358,4.5482767845745355,570.3357743215672
williammoore@rose.com,"686 Baker Fords Suite 893
East John, IL 50171-9547",Brown,32.81934164759661,13.131401733728659,37.99170511691523,4.559881073742813,610.8954127406403
efoster@williamson-boyd.org,"4968 Bennett Manors
Rogerschester, IL 81579-8333",Lavender,34.314488475362,11.865028623419384,36.29719327731924,2.125996575195591,434.10604837069934
longwilliam@gmail.com,"16068 Kelly Parks
Wrightside, NH 21447",BurlyWood,32.741554011870136,11.795604452386826,37.10079176471866,1.5056204928307226,345.26303325143454
lisagutierrez@johnson-herring.net,"89300 Amber Centers Apt. 879
Victoriaton, VT 98394",Peru,32.36316432581395,13.790000948778523,37.38319583462095,5.094221619365234,668.3102452081421
chasejennifer@hotmail.com,"9507 Robert Prairie Apt. 601
East Crystalview, SC 56814",DarkOrchid,33.03869250036535,11.903069698816456,37.25739006724929,4.684598256152156,557.9557132786547
hking@hotmail.com,"85181 Christian Courts Suite 758
Larryfurt, MS 38722-6766",PeachPuff,33.08126566250119,11.829983698285949,36.82094933608867,3.499647639898082,483.9394392110671
john96@chan-anderson.biz,"04290 Barron Square
Laurenmouth, AS 79917-9544",Snow,33.23684407152746,13.12974638685325,37.287311424777684,5.427561942733922,666.0005288785615
xkaufman@gmail.com,"02342 Melissa Islands
Smithhaven, KS 68335",DarkViolet,35.3736531730067,10.607126899364216,36.76728656295929,4.208773492664018,538.6438543785877
samuel46@love-west.net,"544 Alexander Heights Suite 768
North Johnview, MT 57912",LightSeaGreen,32.571084776497635,14.029817398324152,37.23672262944746,3.996462353490202,602.8131818748258
lsmith@chung.com,"412 Jackson River
Kleinburgh, KS 52039-7404",BlueViolet,32.633333044925045,12.949411449487753,36.47022155717759,4.080391023954436,568.268023344991
dvasquez@wiley.com,"967 Chloe Springs Suite 554
Lake Ashley, GA 03230",HoneyDew,32.84359192145036,10.998119331010768,34.79228713670841,2.6459386036296446,387.2793795941506
rlindsey@norris.com,"581 Smith Prairie Suite 995
Andersontown, AS 58802",Green,32.82383567128956,11.569129020107574,37.523671657888215,2.9371712801489887,436.8464952767053
edward29@knapp.com,"4029 Gerald Cape
South Laurenborough, SC 19130-5133",DarkOrange,33.38912892492731,11.188288277205173,35.95016187905702,5.370075212607836,586.2783163001722
brandonsmith@yahoo.com,"62106 Nathan Mountain Suite 505
North Matthewborough, AZ 32092-6122",Gold,33.66790315381153,11.601691948030417,36.274024167572406,3.6060043637406807,478.2204935517935
kristina69@gmail.com,"2859 Rodriguez Forks
Port Josephtown, OH 13591-3011",BlueViolet,32.45097225438956,12.413989293455408,38.908517837678,4.839218985414342,575.5389778967063
beasleyjoseph@hotmail.com,"1094 Bentley Forges
Lake Antonio, MA 29181-3664",SaddleBrown,33.31794249910499,10.952298558229181,35.98917251107501,2.6120558263797986,405.8209302681116
wbrady@yahoo.com,"044 Riggs Expressway
Lake Stevenchester, AL 22283",SandyBrown,33.78984084054388,9.972436326592428,35.94776238011572,3.8840356874638333,452.28730198455423
sarahtran@dixon.com,"770 Katie Walk Apt. 585
Port David, MN 52850",GoldenRod,34.99594127428852,11.969794717101513,35.843798882033106,3.3716979078849025,536.1396086310965
carrillojacob@perry-larsen.com,"909 Hicks Mountains
Gabriellaport, MD 33121",Aquamarine,32.22203900643421,13.470768867810747,37.573879331748685,2.967780101490423,512.220937846308
michael86@yahoo.com,"87270 Garrett Cliffs Suite 361
Brooksberg, MO 26555-2502",LightYellow,33.247520890280725,13.529276385856138,38.97809681164333,3.0826256693709464,554.3466581934259
schmidtdenise@hotmail.com,"06392 Matthew Viaduct Suite 000
Lake Ronald, NY 45787-0181",DarkGoldenRod,33.15114719311945,12.934326809773111,36.46141652304577,4.6378153017511945,617.5028576953498
kstafford@estes-nguyen.com,"PSC 4856, Box 1297
APO AA 17032-7944",YellowGreen,31.105785492401367,13.9385883031006,36.631541533315946,1.756927444446305,429.2891931564126
drew29@hotmail.com,"20888 Erin Via
Grahamville, NH 72913-6101",Tomato,32.0170743005968,12.796136025840447,36.483483483404314,1.1437035785072118,349.78320884506525
jasonhensley@yahoo.com,"97262 Brian Skyway
Lake Marissa, GU 96859",Sienna,33.95381807854193,11.689995715739677,37.295467329228856,1.9315813121636873,407.0542587609997
dylanmartin@hotmail.com,"42644 Helen Keys Apt. 103
Jessicahaven, KS 89406-1960",MidnightBlue,33.0843699806935,12.859488184938261,37.05510496666748,3.3326700844006,533.5442702953991
jamesfaulkner@hoffman-wolfe.org,"Unit 0474 Box 0661
DPO AP 48938-3469",Blue,34.4181639523106,12.781736290677735,38.537312942615245,1.866294060317632,463.1740637025067
jasonrichardson@elliott.com,"18372 Matthew Fork Suite 705
North Matthewmouth, KY 99737",Chocolate,33.79444286430113,12.405334696648255,37.16378553766541,4.187167470928911,594.6817592440005
williamsjohnny@ferguson.info,"51920 Kent Junctions Apt. 352
Walkerport, NY 11257-6647",LightYellow,32.86697435927254,12.807184537668041,37.03339993970489,3.834022225166093,526.9682887280437
jason50@bates.net,"74839 Michael Plains Suite 356
South Austinshire, ND 40309-1424",Bisque,32.02437597041223,12.07073429314355,36.390115245574954,3.1908529491487667,446.42300304809845
djohnson@hotmail.com,"5358 Stephen Parkway Suite 894
Kimview, MN 17436-4528",Coral,32.16025258204418,13.367556403809909,36.96745275269991,5.0313708906000745,621.7853752267765
rogersheather@hamilton-jensen.org,"510 Michele Port
East Angela, HI 23618",MintCream,33.690599700151864,12.99503642799801,36.313109057174074,1.9949341485768213,446.37856615173774
karenosborne@yahoo.com,"81814 Pratt Squares Suite 460
North Robert, GU 77741-1307",SlateBlue,32.69522273510618,12.658145333221768,36.13229641567367,4.317742196558968,571.1844085087353
rlindsey@norris.com,"581 Smith Prairie Suite 995
Andersontown, AS 58802",Green,32.68615242351442,11.569548374222899,37.51057422134372,2.8481814203455897,435.34831208416824
jason50@bates.net,"74839 Michael Plains Suite 356
South Austinshire, ND 40309-1424",Bisque,31.975639017520226,12.10887291215908,36.42075313935621,3.2377723415516333,440.2528292116676
wevans@gmail.com,"222 Jason Park
Dominguezshire, NC 98241",Tan,31.534095003026188,13.43561779097359,36.272805131722336,4.357690713320883,548.4932208069852
jared39@hotmail.com,"739 David Isle Suite 818
Chandlertown, DC 34587",SteelBlue,33.43562121170231,10.973572892356,35.52609831550987,3.420416065673923,444.14912753067136
taylor91@hotmail.com,"3132 Willie Harbor
Kaylafurt, FL 01107",CadetBlue,33.40286270168768,13.09115668983657,35.956280507204475,2.869119698723683,492.8196426807426
waltercharles@sanders.net,"291 Stephen Glens Apt. 532
Jacquelineton, NJ 53606-5656",IndianRed,32.34170624528362,11.992204612377959,37.29564598732888,2.8318624711499267,409.35814103325583
tylerhernandez@barton.info,"7613 Miguel Knoll Suite 762
West Katherine, WV 19406",SlateGray,31.10454830905029,11.155223791304984,38.58670468016611,3.0732284227408186,392.39450329361364
mstephenson@fernandez.com,"835 Frank Tunnel
Wrightmouth, MI 82180-9605",Violet,34.55445601571383,12.60418469183692,39.57577457753412,4.004078268602438,581.3154484780624
taylorkimberly@yahoo.com,"0030 Mathis Square Suite 154
South Jadehaven, AR 33997-4450",Gainsboro,31.36011384395239,12.777866016206728,35.97352766242083,4.969724036471108,597.238045614244
marc54@hotmail.com,"Unit 6174 Box 1949
DPO AP 27478",SandyBrown,34.33640344004667,12.274444528116259,36.19509695777613,4.653287435557828,594.2238292830265
kelly24@lewis.info,"983 Ross Glen
West Jessica, NJ 42860-5757",Bisque,34.158537266888814,12.850688753400608,36.7023864763843,2.2879827606209924,477.0406374464231
randyrobinson@hotmail.com,"14548 Hayes Isle Apt. 436
Garciaville, IN 65366",DarkGray,33.36073411664083,13.393182142246873,36.28387067375828,5.573000191644987,695.9766431715467
waltonkaren@gmail.com,"355 Villegas Isle Apt. 070
West Jenniferview, NM 26775-4339",Green,35.669097048680904,10.857079466629514,35.51260291228065,6.194780841399613,670.9418185045448
taylormason@gmail.com,"7773 Powell Springs Suite 190
Samanthaland, ND 44358",DarkBlue,32.42827903131404,13.141588805221769,36.61989567737281,2.458540540123502,475.3621131137944
josephgould@west.info,"861 Annette Stream Suite 771
North Miguel, CA 33824-1610",DarkBlue,34.252927227817246,10.29946318662046,37.40288416326481,2.080128279424798,381.2989296040644
randall85@williams.com,"5086 Morales Islands Apt. 099
New Patricia, IL 78823",Black,33.580835245402234,12.996323533306496,39.53028723814117,3.989020043912235,587.2776324215819
awatkins@yahoo.com,"Unit 6538 Box 8980
DPO AP 09026-4941",Aqua,32.80831222838533,12.398253112021827,37.36144453414549,4.464909266446639,546.7198943586543
elizabeth61@berg-braun.com,"649 King Extension
North April, NY 54175",Lavender,32.940834417773026,13.208508611313377,35.96655669825722,1.8601569587604663,442.8600587818357
brianwilson@yahoo.com,"448 Stewart Divide
New Ashleyfort, FM 84050",BurlyWood,34.594681330868944,12.197589294284429,39.130023617131414,3.618084276706377,544.2518969097515
laurajimenez@gmail.com,"06103 Erik Fields Suite 781
Jonesmouth, GA 49931-3078",SlateBlue,33.509212872563765,12.48513303537249,37.26211356019365,4.162309180749209,560.2340014631229
josephallen@hotmail.com,"3144 Jamie Rest
Maxwellville, NC 93749-1190",PeachPuff,32.59716242118511,11.52106091997056,37.33490819668362,2.7714379974072116,424.85941712615863
david79@lopez-montes.com,"969 William Manor
West Sherry, MA 66282-2258",Purple,32.16988918702142,12.340489124795798,37.178157873710454,3.1646252235112176,466.4415469359077
kellydeborah@chan.biz,"354 Sanchez Wall Suite 884
Juliabury, VI 39735",DarkTurquoise,33.37978987781883,13.318758366196779,37.969538030580274,2.7181068569978604,505.14208399860627
teresapacheco@salinas.biz,"75805 Larry Mills
East Cristian, MH 53820",DarkMagenta,32.06629800239412,12.76043443768174,37.58114165337244,3.649128200196787,514.8963516664971
randywhite@armstrong.biz,"0506 Pitts Forks
Woodsbury, AL 98082-8186",Teal,32.80850770806872,12.406832279046805,36.63895160535474,3.572813885115566,487.75226252679647
acontreras@hotmail.com,"88995 Edwards Row Suite 456
North Jo, DE 02062-7953",Sienna,33.38284629137785,10.769030025138468,37.46102002006027,3.89772366573753,478.5617633275977
josesims@hunter.com,"8830 Debra Loaf Apt. 341
Drakeville, ME 22340",SlateBlue,33.94609602177773,11.971389033964112,36.70099188060615,2.7815896795360358,476.2517143328099
bradleysmith@barber.com,"581 Gilmore Port
Heatherville, MS 20879",PaleVioletRed,33.75373636238208,11.106735180442973,35.558902889315505,5.4666003778223855,577.9152029976757
gregorystewart@hotmail.com,"232 John Haven Suite 456
Johnsonhaven, VT 90106-0173",PaleGoldenRod,32.25847199065863,12.402857779683298,37.68851109605624,4.610245100786633,573.3540397207826
rchambers@hotmail.com,"53964 Weaver Brook Suite 861
Stevensonshire, NY 18128",OliveDrab,33.082601935747384,13.207536601384883,38.33090313766764,4.715330518952244,631.5613188206543
tammyjones@griffin.com,"0859 Audrey Isle
South Zachary, AS 09138",Navy,33.09416254142589,9.805368400224626,36.91969393657855,3.8637957629907107,424.3888481947299
theresamitchell@martin-chambers.biz,"157 Linda Roads
New Jimmyshire, MH 51942",Khaki,31.78324784075688,12.4960290993789,37.41814594730416,3.0139683059927322,439.63797508898057
douglasdunlap@boone-rose.com,"093 Larson Ports
West Kathryn, OK 91243",Purple,30.29664359358064,11.72432652182431,36.30228709845147,2.0161165176562954,320.8330304655277
jacquelinehughes@bennett-branch.info,"601 Ashley Loop Suite 162
Port Benjaminview, DE 02456",DeepPink,34.72143265813233,11.795631041922698,36.86268498497856,4.131927853390986,557.7428635448846
elizabeth61@berg-braun.com,"649 King Extension
North April, NY 54175",Lavender,32.87759472157439,13.202801077761618,35.88111532831012,1.8899639157503971,437.9021433338229
thomas22@yahoo.com,"7346 Jennifer Green Suite 148
Wagnertown, MT 65972",IndianRed,33.57214860299608,11.950725859133602,35.99080191363684,4.546062196367519,563.3474973054538
ebrown@osborne.com,"4291 Nichols Fork Apt. 562
Thomaschester, SC 08938-8769",DarkSlateGray,31.89886150895743,12.986651854343753,36.895855491903504,6.0982705454142945,656.3176446136263
elizabethnunez@vasquez-nelson.net,"209 Andrew Viaduct
Port Anna, OR 01627-8037",Cornsilk,32.561607033619524,10.341169898462622,36.78400265345031,4.842401605123853,499.454704681364
jessica04@christian-riley.com,"338 Graham Loaf Suite 236
East Toddton, FM 43566-4238",LemonChiffon,34.892115940126146,13.108738126655657,36.70649114771534,1.885435392406302,503.09892905831043
willie26@johnson-howard.com,"97686 Robertson Cape Suite 607
Port Veronicaside, NE 47293",Wheat,31.98557924480395,12.613959143286516,38.12819144202935,5.1562424275742975,591.6464747854839
hailey18@yahoo.com,"08079 Thompson Village
North Lukeborough, AL 16825",Lime,32.8648608075921,12.699015940964365,35.542037011067514,5.547999558729939,641.529632581819
casey21@johnson.com,"691 Johnson Field Apt. 510
Michaelville, VI 78140",SpringGreen,33.586557508863706,11.588804394741283,38.97225289551159,3.6309722590814535,514.7531375840219
lisacabrera@yahoo.com,"9801 Thomas Pike Suite 058
Brandishire, AK 88122-1314",DarkSlateBlue,32.97228706713521,10.669111845786936,37.562199321372226,4.644370068584341,500.8166204424889
pvega@hotmail.com,"61629 Johnson Underpass
New Eric, MI 92352-5044",LightCoral,31.93021583588612,11.343898783175689,36.246509624892,5.339444523945431,565.6534515931183
craigcastro@burgess.com,"65407 Warner Forges Suite 071
New Lori, AZ 30132-2395",OrangeRed,32.87019033719627,11.874543345122179,36.40735161418493,3.3604679448166452,467.8182360763089
webertom@phelps.com,"189 Crawford Hill Apt. 746
New Madison, WV 14108-4333",DarkOrchid,31.39805351839563,12.163698067163656,35.518778994959085,3.1776597319216373,423.60506566273267
webertom@phelps.com,"189 Crawford Hill Apt. 746
New Madison, WV 14108-4333",DarkOrchid,31.285016684523242,12.121555601784529,35.4767092194101,3.1293227318432777,432.09391832851605
rogersheather@hamilton-jensen.org,"510 Michele Port
East Angela, HI 23618",MintCream,33.81752325580837,12.951311811686315,36.32489994600446,2.0924354054822905,448.5651434469283
kday@gmail.com,"4835 Jessica Walk Suite 205
West Jacob, NH 93681",Magenta,33.455537713584356,11.861926759282445,35.88346858940596,3.208316406943683,500.32243468508125
mary84@edwards.com,"19123 Craig Isle Apt. 719
Millsmouth, SC 94194",LightSkyBlue,31.79411485321758,10.859052031751329,37.32254629456562,3.5007620096695846,418.9975535209156
lance88@briggs.com,"16001 Wilkins Island Suite 852
Jonathanfort, AL 88541-7817",FireBrick,32.66982112477943,12.085982596185563,36.1357808307531,3.8832567029922154,510.3350142045235
connorlambert@yahoo.com,"931 Andrews Heights
South Shelley, NV 21850",Khaki,31.83925095059526,12.117090426724875,37.261548050589894,3.4030713521794174,463.39704899879064
carolfarley@gmail.com,"51173 Curtis Cliff Apt. 727
Ramoston, DE 32714-4579",SlateBlue,32.994248381502395,10.453888178291034,36.03464826424873,2.869083673986721,404.90250673357247
francesjohnson@lee.com,"577 Peters Turnpike
Loriport, MA 60572-1669",Aquamarine,32.71657884737978,11.9530173094258,35.71894878253014,2.1501750701455458,386.4519259700042
francisgeorge@thomas.org,"27563 Vincent Lake
Allenchester, DC 22159",Teal,33.91118619769891,11.879154951122883,38.30187913662597,2.9377460576165566,461.3328784097025
wellsjuan@schroeder.com,"0338 Francis Junction
Lake Alexstad, NH 14302",Green,31.893678101598223,11.28890895168846,35.70721272002643,3.722434559070012,446.59763724003045
victoria53@hotmail.com,"16329 Sara Neck Apt. 463
Bryanside, TX 62329",Pink,32.66454493739293,12.203596362061926,35.734861972206666,4.184694041115772,542.7506470942855
william28@gmail.com,"16763 Melissa Creek Suite 367
North Keithland, PW 29458",Cyan,32.94539296313242,11.512591959663892,36.96454075938793,2.470851011823444,396.18822001039433
rogersheather@hamilton-jensen.org,"510 Michele Port
East Angela, HI 23618",MintCream,33.7527802465847,13.082741164327203,36.31963360744335,1.941717232472493,444.40248964756574
charlesgutierrez@hotmail.com,"363 Kathleen Underpass
Ashleyside, PR 98964",MistyRose,33.55733017730814,13.645092142827528,36.90375806735785,3.4817121244006066,565.5912623593556
bethsullivan@reed.net,"80500 Mary Corners Apt. 225
Wallsville, ME 80526",Beige,34.31521334105764,11.23776994125752,38.7040074877338,2.1611003310423897,410.9950060402492
dbenson@simpson.net,"732 Heather Place
North Michael, VT 92527",DodgerBlue,30.59784680151862,11.299761999229585,37.1465233969293,4.030792190295371,445.7901981512399
salazarkaren@hotmail.com,"51173 Burton Wall Apt. 417
Prestonville, NY 37002",SteelBlue,31.869457691912466,10.322226746919943,36.8714261809993,3.536432401329292,391.703221163065
elizabethnunez@vasquez-nelson.net,"209 Andrew Viaduct
Port Anna, OR 01627-8037",Cornsilk,32.64045980918876,10.307203071590084,36.76279968633257,4.797278858280056,489.90483387093917
dominguezjacob@hotmail.com,"8594 Erica Manors Apt. 529
Lake Miguel, MH 10652-9266",CornflowerBlue,32.508628577949096,11.0188477441892,37.35002708266049,5.382568126874492,565.6418898687922
qgarcia@williams.com,"465 Kenneth Common Apt. 192
North Tracy, WI 36024-8978",Aqua,33.53977746413108,12.567606260675106,36.3590919664124,3.0970549859113308,487.9155144617085
haydenrebecca@gmail.com,"10022 Wilson Orchard Suite 107
Harrisstad, MH 99272",MintCream,33.86596017900051,13.5542159276226,38.2796119310749,3.1929897099303615,578.4541217378203
donald67@harrison.com,"9759 Tammy Skyway Apt. 171
Lake Debra, AS 95011",Lime,34.6825801239443,10.614112969903458,37.12419396925644,3.1807328830483876,471.4520157276705
david81@hotmail.com,"1576 Lane Shoal
Rogerton, PR 63867-3426",Thistle,33.52340731608913,11.679824900876474,37.303870682533194,4.477524459315058,564.9984967137267
ebrown@osborne.com,"4291 Nichols Fork Apt. 562
Thomaschester, SC 08938-8769",DarkSlateGray,31.999318404798736,12.931416809511992,36.96687134451353,6.19915735722396,654.8331477793524
amberchase@fowler.info,"1867 Gregory Isle Suite 022
Port Tammy, LA 52305-9696",GreenYellow,33.978830419236075,11.578402114478484,35.24384332990449,3.390980439077643,476.4442650316525
djohnson@hotmail.com,"5358 Stephen Parkway Suite 894
Kimview, MN 17436-4528",Coral,32.20084240328268,13.299241526187854,36.80243591131838,5.0638349623127565,614.3844248812045
awerner@manning.com,"407 Blake Ways
Port Davidland, WA 78438",Gray,33.083404270090206,11.69544508576414,37.78695606231646,2.7101790872256672,446.0438573270174
alejandro75@hotmail.com,"64475 Andre Club Apt. 795
Port Dannytown, PW 63227",Cyan,32.20484814368986,14.627787918592158,38.23675055934306,1.5347617944684107,454.7736444259719
casey21@johnson.com,"691 Johnson Field Apt. 510
Michaelville, VI 78140",SpringGreen,33.54459757416159,11.598789970271197,39.00610566958601,3.5905131586126005,515.4091213271206
william25@mcconnell.com,"9495 Mary Fall Apt. 777
Glassport, ND 17957-5596",Teal,33.08056327666534,11.853212404172806,37.707738962064916,2.756996108462028,425.92392560695646
whitetyler@anderson-avery.com,"4547 Stafford Throughway Apt. 178
North Patrick, MD 60768-4837",MidnightBlue,34.01733330666897,11.65383541088465,36.43068969556842,4.692113827445898,579.5825972294107
walkererica@scott.com,"86536 Barnes Track
South Kyle, MT 21570-5606",MediumAquaMarine,33.590348013544705,13.128890837020247,36.36688083548247,3.003303722525031,503.5448319951959
egomez@hotmail.com,"768 Riley Pine Apt. 624
Kellymouth, OK 98992-3108",MistyRose,33.609603663134656,12.239041687610552,37.238922819999495,2.848164771554571,474.6287307844591
vstafford@hotmail.com,"PSC 5723, Box 8159
APO AA 74738",Olive,31.515602859313223,13.39373559910385,38.68785851749217,2.2498927556807202,437.94405116298344
gonzaleskatie@gmail.com,"70129 Darrell Spring
Thomasmouth, HI 39319-2739",Moccasin,34.604387073255474,13.220727663564773,37.34008121806639,3.947977390147753,589.8722494773812
knelson@gmail.com,"6705 Miller Orchard Suite 186
Lake Shanestad, MO 75696-5051",RoyalBlue,29.55480867968855,10.83458554514187,37.40169899002662,4.0045028404268965,403.7786916557482
jgray@khan-allen.com,"1416 Rachel Crescent
West Laurieside, IL 81119-7229",Gold,32.75206428177347,10.068761910206673,38.3487312629437,3.125844522194776,392.0762445859145
drew27@ryan-thompson.com,"4475 Lopez Stravenue Apt. 690
Smithchester, NV 84347",PeachPuff,33.61772038460319,12.955388598212386,37.41733191324148,3.168307274647345,543.3777787719126
wevans@gmail.com,"222 Jason Park
Dominguezshire, NC 98241",Tan,31.57152955171446,13.340544464714167,36.34722108765183,4.316637704543874,546.0553520034711
kaitlyn78@chang.com,"978 Bean Square
Deanburgh, OR 95149",LimeGreen,32.11249207469275,11.880281138554963,39.313601786782165,1.5094572005725015,350.2481838851783
gregoryrussell@yahoo.com,"55436 Devon Plain
West Kendraberg, HI 18826-3623",Teal,32.39736719170886,10.60903303471485,37.966451931103975,3.436590307821834,417.74084528508547
aaron11@luna.com,"672 Jesus Roads Apt. 443
Thompsonland, WY 69228",LightSkyBlue,32.42800804938834,13.426723691910324,37.27163505283367,2.959106930321281,508.671643710177
david43@richards.com,"967 Andrew Spurs
Mathistown, CO 28230",Indigo,33.5813624149605,11.497315221726263,36.65945216346816,2.7202050162359974,438.44606528979216
ashleymoreno@gmail.com,"11430 Meza Green Suite 037
Martinezborough, FL 40624-8726",DarkViolet,31.656578093873662,12.338244545995941,37.099936663722175,3.954424877214805,469.72557182989533
walkererica@scott.com,"86536 Barnes Track
South Kyle, MT 21570-5606",MediumAquaMarine,33.66564426021612,13.189800621647745,36.34434963014671,3.0459471048891826,502.92602545799417
gstrong@hotmail.com,"7875 Landry Road Apt. 947
Brownshire, NC 10074-7735",Pink,34.07398740389465,13.579560601860585,36.80797194555167,3.532451165728305,619.9608790879847
bhill@pierce-kane.info,"3324 Branch Squares Suite 221
Riddleton, OK 34594",RoyalBlue,33.681409198514366,14.401362317303487,35.796990738922396,3.6163945396288004,632.9794622097992
stevenanderson@yahoo.com,"5401 Holt Corner Apt. 195
Hannahstad, NC 86693-3595",LightGreen,34.61685690697233,10.310387896142792,36.12119711505871,4.435529249417794,536.8658266319587
brian51@cook.info,"0508 Terrance Cliff
Rebekahtown, NC 48724-8308",SaddleBrown,31.54095297272166,10.729596901784891,38.87355004209337,1.3521933651567597,278.2026776401555
michaelferguson@torres-miles.net,"757 Amber Gateway Apt. 787
New Stephaniechester, OR 61576-6056",Sienna,34.07677271774106,13.153900065483988,38.82739382826909,3.145816478669354,557.2213339736237
autumn88@mendoza-mills.com,"214 Obrien Lakes Suite 572
South Jeremy, KS 52867-7617",MediumOrchid,32.10342788701305,12.512888743202023,35.54379558662189,3.3181501044234762,492.251777013056
lmunoz@yahoo.com,"2100 Austin Camp Apt. 943
Anthonymouth, WV 24243-3781",Olive,33.42176060858076,10.741956619851221,35.756340112162604,3.4109369362678197,440.2893329154663
williammoore@rose.com,"686 Baker Fords Suite 893
East John, IL 50171-9547",Brown,32.87273334696409,13.057541541016477,37.82665843807564,4.665486416541344,617.9394709623884
fuenteskathryn@schmidt-johnson.org,"839 Heather Cliff
South Blake, SC 90412",Cyan,33.639878893908126,11.464299888382783,37.01814995628436,3.847037672500081,505.4982795476302
tknapp@yahoo.com,"15810 Karl Plain
Davidville, TX 64072",MediumSpringGreen,32.03651156155239,12.110655488377548,37.6790623207063,3.7286980686667306,490.7832878493934
rskinner@johnson-jefferson.com,"24725 Neal Lock
Cynthiaville, NY 51578",OliveDrab,32.67548058819212,12.578068418858674,37.69163846719874,2.667140581715993,443.6751474683538
lucastaylor@yahoo.com,"63872 Chavez Lodge
Danielton, NJ 85847",MediumTurquoise,33.99019516404266,11.058594547715558,37.998174550151695,2.9879597043097434,438.59593392717596
middletonrenee@gmail.com,"71757 David Freeway Apt. 851
West Carriefurt, NC 27106-3364",DarkCyan,32.4275748746498,13.342292203657012,38.63798560165486,3.88782768989656,543.7709597334411
alicia28@fuller.com,"8055 Robinson Brooks Apt. 657
Walterview, KY 83019",CadetBlue,32.00295800692869,11.496431075877284,39.23921480192866,3.4921914722291625,449.2585451939668
turnerryan@hotmail.com,"770 Lewis Pike Apt. 869
Phelpsport, PA 93969-4887",LightSkyBlue,33.99267773045895,12.45504796889513,35.10131696163829,4.086213012849698,578.8572834213993
sarahtran@dixon.com,"770 Katie Walk Apt. 585
Port David, MN 52850",GoldenRod,35.0629961991942,11.935247493595844,35.78609112837096,3.3162323485520697,538.0127159102151
aaron11@luna.com,"672 Jesus Roads Apt. 443
Thompsonland, WY 69228",LightSkyBlue,32.433119043391976,13.43854198533498,37.21034302895263,2.891049158759263,504.8613479841743
edwardbrown@yahoo.com,"2971 Angela Island
Lake Timothychester, NE 48734-6685",HotPink,33.14988187092631,12.195327717364325,37.089781563430336,5.832536616112124,661.7229785880394
jenniferking@hess.net,"06939 Jones Neck
Mariaview, VT 87641",BlueViolet,31.40242455115015,10.951872111996634,38.14106268532042,3.4325667397131494,416.78140679916896
ethomas@yahoo.com,"1279 Douglas Mountains
Port Christopherberg, RI 32811-8325",LightGreen,33.69317539675809,11.249297554432207,35.47669358333146,3.985595419364898,508.29328583568685
zscott@wright.com,"9909 Hoffman Ranch Suite 195
Scotthaven, SC 53575",PeachPuff,35.5536759303975,12.098687346976893,38.157428731424005,4.055926397484808,593.499816296575
elizabeth61@berg-braun.com,"649 King Extension
North April, NY 54175",Lavender,32.73215270489756,13.251862739773372,35.886726598649204,1.7713080209342829,442.1867925648277
rileyalejandro@gmail.com,"Unit 1475 Box 4215
DPO AE 39546-5591",LightSteelBlue,32.141443219149956,10.068858766890308,37.24510800436747,3.6411243952614596,395.17200253698905
kristina69@gmail.com,"2859 Rodriguez Forks
Port Josephtown, OH 13591-3011",BlueViolet,32.5207252452025,12.386300662644837,38.91878367880934,4.968680462538294,574.0130321746618
david47@hotmail.com,"37216 Krista Drives
West Andrew, DE 70036",DarkKhaki,32.40302809278821,12.702380733961016,35.180752872568924,3.4987469493223617,509.93828868862414
steven00@combs.com,"64460 Morris Fords
Gonzalesmouth, MI 40832",RosyBrown,33.52312246467013,12.996231385695893,37.93986590140477,3.490209464740147,546.4499713709313
ashleychristopher@gmail.com,"9271 Christopher Prairie
Douglasshire, NM 18581",MediumOrchid,34.61241729655437,11.256247825672428,36.43105042250683,2.475986861200227,434.80376103897106
